#  E (eV)   dos(E)     Int dos(E) EFermi =    5.902 eV
  -7.300  0.6246E-84  0.1068E-83
  -7.290  0.6246E-84  0.1074E-83
  -7.280  0.6246E-84  0.1081E-83
  -7.270  0.6246E-84  0.1087E-83
  -7.260  0.6246E-84  0.1093E-83
  -7.250  0.6246E-84  0.1099E-83
  -7.240  0.6246E-84  0.1106E-83
  -7.230  0.6246E-84  0.1112E-83
  -7.220  0.6246E-84  0.1118E-83
  -7.210  0.6246E-84  0.1124E-83
  -7.200  0.6246E-84  0.1131E-83
  -7.190  0.6246E-84  0.1137E-83
  -7.180  0.6246E-84  0.1143E-83
  -7.170  0.6246E-84  0.1149E-83
  -7.160  0.6246E-84  0.1156E-83
  -7.150  0.6246E-84  0.1162E-83
  -7.140  0.6246E-84  0.1168E-83
  -7.130  0.6246E-84  0.1174E-83
  -7.120  0.6246E-84  0.1181E-83
  -7.110  0.6246E-84  0.1187E-83
  -7.100  0.6246E-84  0.1193E-83
  -7.090  0.6246E-84  0.1199E-83
  -7.080  0.6246E-84  0.1206E-83
  -7.070  0.6246E-84  0.1212E-83
  -7.060  0.6246E-84  0.1218E-83
  -7.050  0.6246E-84  0.1224E-83
  -7.040  0.6246E-84  0.1231E-83
  -7.030  0.6246E-84  0.1237E-83
  -7.020  0.6246E-84  0.1243E-83
  -7.010  0.6246E-84  0.1249E-83
  -7.000  0.6246E-84  0.1255E-83
  -6.990  0.6246E-84  0.1262E-83
  -6.980  0.6246E-84  0.1268E-83
  -6.970  0.6246E-84  0.1274E-83
  -6.960  0.6246E-84  0.1280E-83
  -6.950  0.6246E-84  0.1287E-83
  -6.940  0.6246E-84  0.1293E-83
  -6.930  0.6246E-84  0.1299E-83
  -6.920  0.6246E-84  0.1305E-83
  -6.910  0.6246E-84  0.1312E-83
  -6.900  0.6246E-84  0.1318E-83
  -6.890  0.6246E-84  0.1324E-83
  -6.880  0.6246E-84  0.1330E-83
  -6.870  0.6246E-84  0.1337E-83
  -6.860  0.6246E-84  0.1343E-83
  -6.850  0.6246E-84  0.1349E-83
  -6.840  0.6246E-84  0.1355E-83
  -6.830  0.6246E-84  0.1362E-83
  -6.820  0.6246E-84  0.1368E-83
  -6.810  0.6246E-84  0.1374E-83
  -6.800  0.6246E-84  0.1380E-83
  -6.790  0.6246E-84  0.1387E-83
  -6.780  0.6246E-84  0.1393E-83
  -6.770  0.6246E-84  0.1399E-83
  -6.760  0.6246E-84  0.1405E-83
  -6.750  0.6246E-84  0.1412E-83
  -6.740  0.6246E-84  0.1418E-83
  -6.730  0.6246E-84  0.1424E-83
  -6.720  0.6246E-84  0.1430E-83
  -6.710  0.6246E-84  0.1437E-83
  -6.700  0.6246E-84  0.1443E-83
  -6.690  0.6246E-84  0.1449E-83
  -6.680  0.6246E-84  0.1455E-83
