# energy grid [eV]  eels components [arbitrary units]
#
   12.805611222    0.435286449    0.435286847    0.435287329
   12.865731463    0.418286244    0.418286346    0.418287194
   12.925851703    0.473304737    0.473304490    0.473306078
   12.985971944    0.552731561    0.552731097    0.552733217
   13.046092184    0.576242922    0.576242917    0.576244155
   13.106212425    0.576712279    0.576713080    0.576712827
   13.166332665    0.505709599    0.505710684    0.505709680
   13.226452906    0.401421334    0.401422315    0.401421274
   13.286573146    0.369224644    0.369225732    0.369224595
   13.346693387    0.370662742    0.370664142    0.370662959
   13.406813627    0.321019906    0.321021328    0.321020085
   13.466933868    0.266917553    0.266918989    0.266917283
   13.527054108    0.262492152    0.262494104    0.262491391
   13.587174349    0.303856977    0.303860052    0.303855973
   13.647294589    0.358757215    0.358761075    0.358756237
   13.707414830    0.391033751    0.391036605    0.391032576
   13.767535070    0.404454166    0.404455024    0.404452625
   13.827655311    0.444690557    0.444690159    0.444688491
   13.887775551    0.445182829    0.445182259    0.445180630
   13.947895792    0.384306349    0.384306206    0.384304069
   14.008016032    0.385355636    0.385355921    0.385352509
   14.068136273    0.478098747    0.478099517    0.478094011
   14.128256513    0.620097721    0.620098582    0.620092351
   14.188376754    0.666652922    0.666652984    0.666649125
   14.248496994    0.635316870    0.635316350    0.635314871
   14.308617234    0.624649898    0.624649610    0.624649323
   14.368737475    0.536894512    0.536894085    0.536894602
   14.428857715    0.432751029    0.432749808    0.432750894
   14.488977956    0.389707726    0.389705455    0.389707047
   14.549098196    0.403245031    0.403241312    0.403243183
   14.609218437    0.414975792    0.414970903    0.414972779
   14.669338677    0.387935706    0.387931787    0.387932861
   14.729458918    0.342962505    0.342961024    0.342960418
   14.789579158    0.349972231    0.349972482    0.349970202
   14.849699399    0.390341734    0.390342508    0.390339876
   14.909819639    0.436205963    0.436206997    0.436205362
   14.969939880    0.483363254    0.483364645    0.483363777
   15.030060120    0.587480240    0.587481477    0.587480636
   15.090180361    0.770273847    0.770274277    0.770272943
